address;SOY wei;SOY ether
0xed631bc161c634588905d59217486180ad2c456f;301158234838547756511284;301158.234838547756511284
0xc0c248bd6217bd218833d6ea3be8c5a3cc229a80;6124855183628839242184;6124.855183628839242184
0xade6862571c6c6842a2629d6d16b3fedbed6e071;389637454611306760622989;389637.454611306760622989
0x6ab72e85ec326cc52566699815b522ea16bc2f5f;2438486800240880552279;2438.486800240880552279
0x0a4aebe93a009087bbe5e0bbfb1122a7284a4609;85637391693047501845;85.637391693047501845
0x8bd48d9c5d2afb83d33631b2e89bab16df53a26d;97663090131520158924370;97663.09013152015892437
0x8fadfb92771cfbc2b0e9adae13c67a25f1d1c16a;16610189049865437755174;16610.189049865437755174
0x574d94ae167e8dc8c93722b56d1e29bd8a5c0a8d;339000000000000000000;339
0x4ad90a7f64bf11508501d58a13a68235cac08b67;299043674353879297570;299.04367435387929757
0x770ff38b15bec404286a922d560c0fbc62a047a9;26401315716660553032986;26401.315716660553032986
0xbad3f5697f86400b4348e33dd8308f7201361299;550888013129417897013761;550888.013129417897013761
0x4f096804ba32ba896ce0079a91b3295166d5fe96;450111368085751276989350;450111.36808575127698935
0xe3af7ce1aaad9eae93eff9bb17bcc85714294bea;6578603266284903383886;6578.603266284903383886
0x69c4fa634740f1f68adac7b26969ade13f417dec;27254944011723102921872;27254.944011723102921872
0x46c8cdacd0b96e708ba3d5b39930110ba0707111;999990000000000000000;999.99
0x65ab06bdce235650ce2e327eaadd03f673eab7f5;138911306961054429873167;138911.306961054429873167
0x7873e8da2d1de35b46123e56e8ab8a1c8ca429a8;118275891968177329189866;118275.891968177329189866
0xb5413d5a4655bfa3050ae6e86f1ff58d4266fc1f;8272658605860032402090;8272.65860586003240209
0xd00457444e406ef07d92b2123a45ec8eaf7fe49e;603710849027933790612;603.710849027933790612
0xc83ac04e3f595b34e71dce59c0630af36ff9458d;1493640222003502581604;1493.640222003502581604
0xdfe12ab2e14d955fde664c221906bb1f4974c87d;1490925342937734613806;1490.925342937734613806
0x29aa5628c43554293c47ac95d0aa2d7b6f40c927;2218367561062495229138841;2218367.561062495229138841
0x9ee5b0ed6d5816e973c07270a433640eab1b1f12;29661548109045450959398;29661.548109045450959398
0x2ea0caf7829c94296d510aa6a07531b53b9cead8;57017297687287653696;57.017297687287653696
0xc01f82622b56c3df2faa5bc646ad0beef9b294ab;10870756903654940309246;10870.756903654940309246
0x425347cbc134ea29880cea68f35359eb6fa8cc11;298990901781809536161;298.990901781809536161
0x84fe52de07e82d138d3c43059d8b8a5470d6c350;1395292559845904756505;1395.292559845904756505
0x41c54ec24fa2786c44db9b7a7ca5e78f10f6eca9;19966212445091707106;19.966212445091707106
0x50fb3dc8ce6f743588c548fe6c8fe7e1ef35004a;9993776982413127526338;9993.776982413127526338
0x5fc09d785d6360bfe4de67f89d23b971ff937494;33853835371537941954190;33853.83537153794195419
0xeafe4538d8fc2f4d908595e968aaaf703fd2026d;29331864701676420438151;29331.864701676420438151
0xb486b82abf3d90332f88a4e64d57cf2bc76df8e1;68409108122908304132670;68409.10812290830413267
0xc617f7f0ef21556e9b735824cbf9bfc12d4b600a;741551379565835583331970;741551.37956583558333197
0x6fe368fbf04a6af0b33e131539f3b85d3dfeaacf;3521238630650528779048;3521.238630650528779048
0x0f1a7555b048c0182470dc669e81f21089e6f8fb;179414757138061140587;179.414757138061140587
0x7bd57c5ee26d424d33426b5cea8f5504c35ca1aa;89966874380392509962551;89966.874380392509962551
0xcb43f4b34be2231db13a60fd6d753444fa0b2688;195148518083276476200;195.1485180832764762
0xb74d0da16aa7b3667ebf848758ca171f20135ddc;606585882856057025248844;606585.882856057025248844
0x65de916a8720575122ecc9f0adcd1c5501362cbf;95637551020084874623413;95637.551020084874623413
0xff468cb15368c86e44f17515f571f6daaaa02149;535029501517482222243;535.029501517482222243
0x83aa9e90252d619b7a39f831438cb59dbaba9bff;126601008786758743689212;126601.008786758743689212
0xf4adfb2037d0799a1584321430c10014be198d07;15510544660850802443427;15510.544660850802443427
0x55dcc6554eaeb4a705f88069e3df2933ba00b519;263820483251777338410448;263820.483251777338410448
0x9b796ac38baaa42ef8dec2e1d3b59389008241c2;1255424147757752155940;1255.42414775775215594
0x1d9fd2897ed4e19fa3fa46a927b97263bfd61914;313962340652032624807;313.962340652032624807
0xcfb6ac03213f0e5ea7abc7efe7bfc4bbc81734c8;524409293601270750764;524.409293601270750764
0xceaaf161954bcd8848855c7fa42c2bcdab0f0fff;313614437734997584981118;313614.437734997584981118
0xa234fab74f03f1bfd8a903fd867ea163f49d5f1b;1078939002515587692334;1078.939002515587692334
0x7a1bbee42e7af35d3dc7210e3aa72d7113ce8b31;8387115610880529933614;8387.115610880529933614
0x51006580de21d31db289be8dc7c9f69355dd3a8e;1500000000000000000000;1500
0xdeee4b37e4ea782598ec91f4fca10fa6aeb4d7c8;1710473834267406155410650;1710473.83426740615541065
0xc2a4c131ed35028d021fdcb834f73d396909b4e1;10833755903331780245613;10833.755903331780245613
0x19bbae099b2d6f2e272c3eaadc55491f91fca21f;19198273838943959025849;19198.273838943959025849
0x2945bfc4fe490e811c9abfbd98308c611e591e15;4587456544861032835370;4587.45654486103283537
0x20c5d39c96363601292ed794ef64155efe6be289;10000000000000000000;10
0xefe42a5540e78e4d8b28cfba43bb60ff9530ca79;13986664611221661829;13.986664611221661829
0xf12575c68f710569f4828d50fd7083f754317179;199390435332238945010;199.39043533223894501
0x797f132e33b708b8f7ff7a50efdc866fc121c6f6;5000000000000000000000;5000
0x6e419c34e7fd7c28495a6af5ed094770660a5dc0;306270132306549095919899;306270.132306549095919899
0x1a2335fcb74d884be3dc84c60dfda9095499b8f8;14784633392959859339504;14784.633392959859339504
0x07a8c9f6bc88b0e8ac39caad31eeb9a550f7c8f8;39598466068991454649487;39598.466068991454649487
0xed62444beff4c3f849cd63bdbc4427a21beb094f;255204219819319234189;255.204219819319234189
0x4751c1fc6f601e334f30011eaccb321c09c37334;13537326263497658980986;13537.326263497658980986
0xe039a1822f2dc22d94ccfa47c52078fd0e3cbf66;41854162990782524936677;41854.162990782524936677
0x2a9544bada4915e41cd236fab8c82e16a219dd92;10824953214442300181039;10824.953214442300181039
0x4a4f9ef018be653265bb20f45a446d68b244694a;85704151225246515108513;85704.151225246515108513
0xf52b31da641bd2bc880a27aa618a55c8ad1f8ea0;348869901413379741820;348.86990141337974182
0x392f914524516d19413773231068d1ded6f0dfea;2023770101208655219573;2023.770101208655219573
0xe31699f45b142a5ccb866dc0b8d4dcebde2d5bf9;311332560266013607985;311.332560266013607985
0x307c2f90c20cc383c4934a3a6b5e7bd3694f8406;42452427276870642474462;42452.427276870642474462
0xabbf2381ab9895367f619bd809b7c9ec086df012;109116108511217846938;109.116108511217846938
0x9cb0bc661926fe3e71b2a52c10ef8b4150d4b6a5;498895383880515466553;498.895383880515466553
0x4b8703f1f31507f9747a69fc0eaca25e97146add;753096775412552661984982;753096.775412552661984982
0xa41b7d32b6e1de05e62026e215f09f720449bb23;42501152975226424344417;42501.152975226424344417
0xa5e4295b68f0a6dc34e014914f8919b8c72612bc;4180744885701251919723;4180.744885701251919723
0xcd1ec66ad32e2d435ea0b2ab7d80ff09429a4804;13456663054945150182081;13456.663054945150182081
0xf1e3e85a83609ce8c44a259aa50a030675e1469f;98395677292762844771913;98395.677292762844771913
0xbb996166bebd7e197bdc140ecc2fb85c35e9c4ad;981647625143540625076049;981647.625143540625076049
0x0ee59e6c23b5f2ba3ba4d4ebdf8f6b1664f132d4;18893994601523341681639;18893.994601523341681639
0x0ebc562e2e407bf5692298ed7af28aeb4815a883;1535720914691731323590;1535.72091469173132359
0xc5555568e86b7343326771b9f2f5f9f65b41be62;1493418909799922086232;1493.418909799922086232
0x6493a09d366bd4422c8b3efe907a5170d6b311d1;1135520995437061222212;1135.520995437061222212
0x8d0f7efcb9c1a61ca44dc24f2c0782153d444e78;14951276630532723339705;14951.276630532723339705
0xc9c2535bf0cd0344ce4538c74811da8d8026a2a5;8382957349005688296071;8382.957349005688296071
0x2fa9c9aaf5560bac5c4ae6aa756b635596615d59;24628581946379157914904;24628.581946379157914904
0xf20ec4ba657423687ce91e093e243b9e02fde278;698522410748771571574;698.522410748771571574
0xa2da5d56d013ffe5f6e89ea06002e0800a07c1e0;1000000000000000000;1
0xfc654e69f3a17b14dc27e78a06df5985cf9f895d;900000000000000000;0.9
0x4c7aa11cb5c6772bcd9a8c84800a89bd275e4ef5;4417135065995134299;4.417135065995134299
0x1195ce58b73cdab7b684cb97b9d9ac7d4d09ed69;5000000000000000000;5
0x7c2e79192cf14e0fa13d663d2dd610d4a0fea812;69472385673841738033009;69472.385673841738033009
0xe31968bb2f4db7111447edfe7534eee45a1fa978;1000000000000000000;1
0xbdd6fbeee1eab0da55c93e889280ac98eb0ea596;1000000000000000000;1
0xcab8decc7328c2beb16be838e6e650e5debdb9ae;67164268230010751939;67.164268230010751939
0x68e046c86e9c45665c402ba222c06a2b0a9e59ef;14844096322693981064;14.844096322693981064
0x0c94c508efc2605830002ea11c8cdd4e870af425;9597814653649008535333;9597.814653649008535333
0x41226eda3f09474e5eb832c0e5568be91730d55f;912948137464119241982;912.948137464119241982
0x3c8983ddf9916ce6056a0318a39a693eb2d0055d;499997703675200000000;499.9977036752
0x4222b71d5e9d73c448c15814aa6a2f6d2107a99f;42771896195346590470503;42771.896195346590470503
0xbb7c6ae56d2f0a1dc11d3cfcf9bd999138e87120;149984897000000000000;149.984897
0x3c7b3a1499ad26cee28618bfe2be9a8333d5559c;11116158488409650421963;11116.158488409650421963
0x443e254d49a7a32b928dc1cdd7202569a60bd7f0;1096558467937917160315;1096.558467937917160315
0xe36259c659c8c7e39919bb993ddc3e2b5632accc;194583036089626878024660;194583.03608962687802466
0x9c2d4ee53441fd946bfba3f13deed99a1019a72a;94624965926246934870;94.62496592624693487
0x6c612c7c210814e271c2f94714336efddb54fb4f;4818114265608518683345682;4818114.265608518683345682
0xaffe75e3a937bf8c1bfe175f092572916fa77b70;3968158610806107200910;3968.15861080610720091
0xbb3903bb2329bc1d5c81cffc6d110aa55b193504;7134719788236062606024;7134.719788236062606024
0x3fd098fcec14d37de17df6e17df3581ea76472d6;2491359951861292298077;2491.359951861292298077
0x2be02898539d6a14e55b5fc4e8c095a016f74c7e;866569333717381578365;866.569333717381578365
0x7ead1bedd72da5bdf17315875842493967a5d81c;2286102188105235667121;2286.102188105235667121
0x8a477ecfd717189354482e71333c1320c467371a;1296437322651507496876;1296.437322651507496876
0x7eda3b63e99b5d7ccf7a75c411f1ddff18f0b167;1793818105631749783401;1793.818105631749783401
0x80e70436a81618d43229194a4f0ef3bef7938432;1555686489568416233621675;1555686.489568416233621675
0x68792bd41409817416848d5b7af7048070bd946e;1527355360401925427222218;1527355.360401925427222218
0x3c2c42acd0a95cf9ad670283c452e5f3bd2fd9d0;34458964175989868294723;34458.964175989868294723
0x3fa39a46e6bbea8ad2b53c95102e9f05cc78e0d8;3274497944279587042471;3274.497944279587042471
0xdc7518e5ec66a8eb62572dd50bb00afb0e17f235;20000000000000000;0.02
0x5fa9eb6a7f13fd7f0c42b1b4f57bb97946f9a6ca;2275278964946236401309681;2275278.964946236401309681
0x080e946c07cf1be548d9f2e9ced501b3e1f27594;27351408806116938100091;27351.408806116938100091
0xfad0aa5a4de9b0f299929f63880bb7e66d12b37c;16349407100670995427840;16349.40710067099542784
0x3ce6318cca7c209186a3b4ad37490358e8420ccb;6311127795459494439388;6311.127795459494439388
0xd5cf44f59d0079be8764d1041c5d238864e7a28b;1993171304281211943512;1993.171304281211943512
0xef03257b11ecb2a0794e594ea496829f1ffef2da;108413967332176433880216;108413.967332176433880216
0x07d5488598623527b1f0da0ec38d298f05b72e28;66368557670877990156670;66368.55767087799015667
0xf62cea94ae4aa188ad6e0aaf36be90e81cb958af;211866319031296673141;211.866319031296673141
0x63a1eacaf5e1eda141718bd198234a608cb9409c;465883253284541468610;465.88325328454146861
0x72f6476e5285751575a0ec05cbf2c27a0dd4925c;54810368666645807994620;54810.36866664580799462
0xf916bfb6780249efe840a3b55eb72af9c48bfc85;63696567892191284405738;63696.567892191284405738
0xc18d23ed097b5111988bfae2e45b3108641ca65d;56661954002078898697982;56661.954002078898697982
0x875e95cdf53b99dbc53dfd8ba73c565225381cd8;4306290765438423278556;4306.290765438423278556
0x9299fa6f45b024deeddb69d411dfc39f24722eb4;12628850054583247645329262;12628850.054583247645329262
0x90ba435fff7334a1b3c1f495c4e9d2008489965c;398627043850121321427959;398627.043850121321427959
0x76d33d8cf5e709f276d9d30e22f7f14246d3aaf4;1793696431161222989271;1793.696431161222989271
0x54ea466b58bae93fbb880d1c8fe2faef3f3147c9;206060365185811518485;206.060365185811518485
0xe23733a8a335eb4d9abab4f681e7ef75b7e8c4f2;34683294315842730826138;34683.294315842730826138
0xaa2c541520c13872a7763246958bdf66c43d16d7;359876422532419610518;359.876422532419610518
0x05e6464bafafa0c84bb13b86c0c0f956d22cef35;62212082787567271415132;62212.082787567271415132
0x9c486ff1076c58a6dd971781d6c4a255d4d39cda;1239787349509739000988;1239.787349509739000988
0x50e0ad390b7afc5058d7651bed985091727770d7;131223094288793783194637;131223.094288793783194637
0xee22ae28c46683f5a4e2831cae2f1b8ae823049a;1240222066830996514358744;1240222.066830996514358744
0x63f12982ff896ed1870180bd670a14abf934c3fa;4000000000000000000;4
0xc748d1b9f752fee4bfa833bf8e760c50141dede8;129521628160824180656;129.521628160824180656
0xc6b1bd20f7b7172255386a407430818451f2bc5c;2426046597484617896873;2426.046597484617896873
0x214bf60cc5b8ef6b169596c6751fc1e29e806102;1053383165719181312889856;1053383.165719181312889856
0xbdc010587daa5c7af4a831c39dad9c586af72de2;231616317869938862852;231.616317869938862852
0x8b3b0c961a65f5707fa0fcc057e6f13eff658c92;14423301721274751080533;14423.301721274751080533
0x9e13c1c27ba97fd051c7caa78b2bb9126cb17075;10266653445568902399590;10266.65344556890239959
0xebe43ec995c9aa6e30f0262654106b7cb24cde73;68944796123093740929797;68944.796123093740929797
0x5c3c306f1cbbc2ab1567423f7737d740ff0b2fb9;11783601589835870574923;11783.601589835870574923
0x089869cb8ef98b029940f7af5729e5323a1ebbd1;10299328461686282199197;10299.328461686282199197
0x0c9796842405ade8efb334b6d155bc1f11467fe9;5223234866839841835849;5223.234866839841835849
0x7504d88f6c0f794d561faa35137869ba3990d4cc;70646593132549086603028;70646.593132549086603028
0x528b0216b87419486d04cde7c53638a31cc298d7;236306702340363426355;236.306702340363426355
0xf9fe13c38f5d5a535b4b3c3a905a55a6e56cb127;6225827069051119694800;6225.8270690511196948
0x73d647058bf961e736573f1033bf415080928d66;507885247856907096693;507.885247856907096693
0x5f5c1874b6ff80044866e449cb56cb97b4c3ba31;298767835463109756475;298.767835463109756475
0x1852e95b5104021a5b8097b96cd7a0bee23fb7e6;582150088957797813397219;582150.088957797813397219
0x2d5e4979814bfca3fb5fe203ddd53ad86da5b25f;8961626657240750707168;8961.626657240750707168
0x12eda46fb6e279feccf02ad801680d5e37258182;2950755731503408283176;2950.755731503408283176
0x71b9476e57043cd28675df3933a579b19a4de3d3;1354389746016597856769;1354.389746016597856769
0x44b3d98766e41cc1442622f38ebddd22c8be2fd4;8553141358085700574617;8553.141358085700574617
0x6b442b857c5e7de37c3ea0e52966d541a550eeea;226610404609411099864579;226610.404609411099864579
0x2c769a2ed7bfcf0d4e6ac9fe8c2a903665aa8b75;155864679859984856636381;155864.679859984856636381
0x2b2efc7caae379dea258d3d6eb1391bc88b51eb0;112980824011435568361377;112980.824011435568361377
0x09d9186906a21d86e93aeb42946b4901bf90a440;96511802088646337356;96.511802088646337356
0x6c9449a3b7bd604e12e9407460643f1dfbd9fff7;153846747854315791647;153.846747854315791647
0x13a7be0ff54796d25ca7c4b06c993f4e7f949551;706900178500516490016;706.900178500516490016
0x33a9b302190ef183e83c2739972cf7f989930952;1000000000000000000;1
0x10637ba62571dfe5fffc3edf0a5b7d3a85a34206;48003599066314534586060;48003.59906631453458606
0xb4dd7c9aa0998c3448cba02490a9c001fe2ea421;2457262005660923073402691;2457262.005660923073402691
0xcb840bdc8f3a06e76f074c095541d6caa1764d06;55187894942921495009664;55187.894942921495009664
0xb00a074562ceb27a8f125f3efcb2360ec57d367a;696959144602124619220;696.95914460212461922
0xa640755dfdc9a14ad6b82c0ce33410e06a1f3301;8581945075977665941549;8581.945075977665941549
0x0475dd702bad6273c24133877be9ec8d6cf9085e;28085513040375800617008;28085.513040375800617008
0x951b151d0f4033ec74bf03181d07fc43331f830a;368378050250058021997;368.378050250058021997
0x69d06ec547a5a2943d16b0dcfb83b78302e5f2e8;39602818929251379882835;39602.818929251379882835
0xaae6332b8a480911fcfc0047e769f84a314780a9;1006604883138912958631;1006.604883138912958631
0xf200699411c636eb1a96b7fc73ca12b36fb2519e;82696079660133885618336;82696.079660133885618336
0x7bd573c32c74c4e0abc161e4242afd8b25a704da;1938440904394785598097;1938.440904394785598097
0x538d4bc873455b3227eba862a0ebfbb4be166c58;10000000000000000000;10
0x446709f95b5b1daa7b7b8dc8e040fdbe40139f8a;281830661430769302726;281.830661430769302726
0x771827fd3f1316d48df7e3a5d17f44818dbe2468;39619343337482558007404;39619.343337482558007404
0x04b0552000ae682e1486fac0e161e660519d53a8;5011498654440024366554;5011.498654440024366554
0x06dc17f2a68627a495c14a01bf081c61dd7bf283;47298043147231486831368;47298.043147231486831368
0x5fedbc408e9cbfc0e13482770289f34b8e35dde2;199782583729529209469;199.782583729529209469
0xf4d0303a028390a4f246f875a7a73b1913be6367;22361166389965936846328;22361.166389965936846328
0x6c6771576587c9463308e21a3b92d06c066c4fc3;171260719541742858771685;171260.719541742858771685
0x8d7ca9bccfad113a3a433e45d6b3b23736b06b03;706523562561433492670;706.52356256143349267
0xdd6bbef0412d8c6ff1e193527e2b6f87b6be3248;86960815494688978454040;86960.81549468897845404
0xa5b61853c5e5097207389fe43b4b503542642242;46718498420660044704031;46718.498420660044704031
0x29c6d0a41ac0c0963cd392b80ba9fb4d8f5e91ea;441565439881305305065251;441565.439881305305065251
0x9b76c9a1df51399911e455222756b739e444871b;497828284234749072984;497.828284234749072984
0x42e0180c579f347cb69ca8123501bd031f7bb0bc;169477376942419880653;169.477376942419880653
0xbb064a40d1f91edaf4f7c6e957f3ff4f85f2f6b1;12217387370010679213909;12217.387370010679213909
0xafbcf73bc9a8e5830c253484ee741b0ea3bf6162;4000000000000000000;4
0x9f3d04d2d87b9119b37f89921bc22a2af9da6c6d;2000000000000000000;2
0xfb852ae843e0dddbccfde43de54d73713ea66fb4;497805851103579268;0.497805851103579268
0x573a35ccea5dd981e7e2adb5d570c50296f91262;224240459245762702819;224.240459245762702819
0x6f1a4c946c22ce4d1f79758c4ab50082fdee1a9a;3793677061255483737848118;3793677.061255483737848118
0xde4c584c23c37a00b8044ec354b25eee76f450af;949219706981096615557;949.219706981096615557
0xcc0dd8af20069e2fa064bdfa4cb4bbf5ee1d251f;437660270105087789004135;437660.270105087789004135
0xd445d31483882576e8eda27b51491be77cbb69d4;1000000000000000000000;1000
0x398008a4ee0232f4433c95fba296f77f2f9b8e12;388534766537127729963;388.534766537127729963
0xbea192a9f11c469c7fc70107a3f4e4711cb9b8d4;435086794937085759841;435.086794937085759841
0x8fbe4031141eaf6280d36d515335e4d450452e75;492916403360448153030;492.91640336044815303
0x269e07eac18b3681f3447263c28a766457ff074b;503652083137065674661;503.652083137065674661
0x624ecce9fdb49ee439ecc573cdbe7f8ef22c3bd4;4751510020383384456026;4751.510020383384456026
0x94de0a3c7cf28cb09b1f848fd6014e311b9bbfd5;488060198044462145826;488.060198044462145826
0xa9a4a3783be7a95bfac09d7f5665ba361b19d1a7;1300392427694534298278;1300.392427694534298278
0xab888291f4127352b655fd476f64ac2ebfb8fe76;244809296484331700592;244.809296484331700592
0xe7eddaa6bd37849a8a39cd963b1da137032c9146;6000000000000000000;6
0xeee25c30a9d503d68bdb303a9592db68c5e0e63d;648075505640783182597658;648075.505640783182597658
0x0b02ea82e29f22c69971d4b3a49adf02d86f0114;11194490330526663260467;11194.490330526663260467
0xbf7196fb8e9c4e5a53c3974cf3127040faf7380a;72582344164418386455;72.582344164418386455
0xd5f7d038509e56127e3cdd9aec9de3942aa6f0c4;71850219268122872622965;71850.219268122872622965
0xf7aff61fc4a966880358b450c125fa0ab940d8ce;375367347285030141334916;375367.347285030141334916
0xdf56d7278e04c96d310eb711bc5d16585a427fc6;506480266979352971567398;506480.266979352971567398
0x9bf39459ac54a3a8e0c87306ba40b7b93c90d9a0;260087631482719802611;260.087631482719802611
0x62fbb2f8d64efbd2a9349daae936610eb0a8feea;58654718842940424521766;58654.718842940424521766
0xb2339ae65860aa9ca760a02cb4810faf47cc90df;9976154536823416727097;9976.154536823416727097
0x599ffda599ff37dfa0ca01a1a3ff9cc395abdac7;14999900000000000000;14.9999
0xbb63de9c37f2905f65e2026d42bdc9c00c42f3e9;29084510285924230532018;29084.510285924230532018
0x7ad7c0133587df970ca27e3b635894d814e9c5d3;3533459155796378422614;3533.459155796378422614
0x79cb6aa3eb54bb1daa679e7ca6d1916f3fb327af;22227171282684730473781;22227.171282684730473781
0xceb7bde7f6f7f52fb569d0f72e5a8009cf2d616d;480266281007645421786;480.266281007645421786
0x200bd838700b4be86cbe19fcf7fa94082c3e624f;248800296438242322717;248.800296438242322717
0x922e5cf53c3f127c9eb4f472536cd72f0ed62668;74601637172619973429635;74601.637172619973429635
0x0c204babcadd304b526f1efa92f118f3cff4c9b9;8005186692420000000000;8005.18669242
0x3c00c3cbfb52484dfac021a2cb6347dce78d5aba;166448124015100373259876;166448.124015100373259876
0xfc82e71e1e9f7b87ef9442469f72e7d125579a22;1242093577134971100;1.2420935771349711
0xbaea184b88a97385ed0c3d04518992d350da29b4;676745146917983696377075;676745.146917983696377075
0x48e43db6c03e2a27913e731f499da768706cd454;8045575347744902377718;8045.575347744902377718
0x24089969bb27a73a98bce8bcad0b14dafd622f38;193996073036791284000;193.996073036791284
0x95062c940c54025a160a8354132b1af042418244;115006137593271211022394;115006.137593271211022394
0x2b0381a4d3b61460ec9d5d5292719e5c3da05594;99472772975900508523005;99472.772975900508523005
0xb668d540b57c48ab8de14617dcafefc43d4ab397;47894773700200312169245;47894.773700200312169245
0xbb19d25a0d3e1e57977a375543410974d02f4738;1981969096455823020595;1981.969096455823020595
0x294b392a7ef68c15a2443c0dfb786daa3a53826a;3737988411992830757198;3737.988411992830757198
0x11e38670918c920c793348931c6ccdf9e058f824;4477322286172573030258;4477.322286172573030258
0xeb14214c9f37b4ec8adad290cd4bd6834fd9f666;742726014725254266205;742.726014725254266205
0xe2b753feb23fc536da94e483bbc4ec19df4bde87;1642744521954494409360956;1642744.521954494409360956
0xcc020267f7f5bc6fa9e81b6d3fbf736ba44537d4;24989580000000790000;24.98958000000079
0x7e951d921b36b492ae2780f9d4f2d26a64dd8fcb;6650933173108744140758;6650.933173108744140758
0x63db1ec7ba924abb7f0459d8304b79b25e7361e6;45110650022697616820740;45110.65002269761682074
0xb9c324d52a914a916193b67abdaee444800e7377;941904052629955967488;941.904052629955967488
0xd0e39d91838191b64a7efdf6edbbfbcf79a7d9b9;145580594273123139571502;145580.594273123139571502
0xc2e98be70e03b8f47231336bad2e10c9dc186b31;1351719258346314166632;1351.719258346314166632
0x416739f8439af18509764e94acdf4f1545590c76;7435449509373554757112;7435.449509373554757112
0xde040a5cc395309ac369e8e8a49ff0b5acbd3da2;202015579746156749368329;202015.579746156749368329
0xfa9d04ae856d86fc0caddd841d8fbfa2fb4f593e;46752123532590349634772;46752.123532590349634772
0xc5db9982de66a743a496edf835560e535eedb7a3;204627072054103677688823;204627.072054103677688823
0x964248aeca1f50c9e62957d8cfdb143ba389c361;199471508413884090591;199.471508413884090591
0xfb277860be0152f52122e83c9b9a8e2a6a9a3e43;285213289793412599388846;285213.289793412599388846
0x16332c427b008130eb7cd7228d4788b213fbef0a;6192866531706784961382;6192.866531706784961382
0xeb47b5edafffe6183a6ff4defa615eae472800b4;210678110614442875379173;210678.110614442875379173
0x6be4562544e9756579bfe473a3b7b223504d0de1;81259268920730955855685;81259.268920730955855685
0x699616073aae548be02a1840835ea77ccd6333a5;18856707300329864310;18.85670730032986431
0xfc34a5b27fa63d2960a25b854c0ed7becd4a5f2c;10110264019620809468401;10110.264019620809468401
0xd2c15e1c98955068f24ce761b341b7d60d1395bc;566539260337105827490259;566539.260337105827490259
0x72ab88ee718dee1452e65973958ea98fba1a927c;148160164335150975812176;148160.164335150975812176
0xfae2e00733edee4013c95b7c29e27768a87e9658;366385539181975881856288;366385.539181975881856288
0x90cfa149c7cdb8bbe4f56eccb2764e7b71619ed5;5067833142464530447091;5067.833142464530447091
0x469dfd6b452b65da31f1280109dc04ce17b1ca25;4823133654757543470;4.82313365475754347
0x37a3123ee43ab2f7f48cf9af32801e7cc781bf07;171638006409759716206;171.638006409759716206
0x57f0bfc95306e9e4b983b303a610cf1529568b3b;243856158194157622187;243.856158194157622187
0x381d1223731c21d70f8cba5f489df18314ecf510;1036398134555516240564;1036.398134555516240564
0x1b37a056a8a61cbb76b8d473f37c19d368a34b96;2000000000000000000;2
0x03afa56645f7b4ab49caf78e574a1195ff4c61bd;48492335042411033821125;48492.335042411033821125
0x38cf48f14ae1067e141e1b95627fb77a9954feca;696294834317974137637;696.294834317974137637
0x8f06c2a1e7e1c0c89504601391ccced64ac449c6;8435270148809386896896;8435.270148809386896896
0xccd863ca68b4d80774a5f08d6ac3a56f1c49662f;192791160080725674272643;192791.160080725674272643
0xef3253e2faaa98a403253e3777708bdaf58546a9;198940932798730801088;198.940932798730801088
0x87a4f3b048f22504fb35b6e0e393522b5a280ef3;3921226489646427098329;3921.226489646427098329
0xd1bcba468b2c48d7482c162edea9adea5a5381cc;3884118660331689889416;3884.118660331689889416
0xeee470425c4373ded17bf653e991ca07c283c6af;3481387909059665991875;3481.387909059665991875
0xfd01b4eaaece24a35c4fdf4ec2196b2fbd91142e;45017868688088916227949;45017.868688088916227949
0x5fc8f0ccbdc6981e672e141a0abd90b03fdbd248;119347629998538948128;119.347629998538948128
0xb4d827e2ee505ca71c992024df337a586a54073f;16030027945838290338826;16030.027945838290338826
0x0372177fd6567bd7d971738cf000a51defcb1af1;5960577530818430912904;5960.577530818430912904
0xfdd7e93be32ec5d73e8c02f59bf593c519442eca;97939449190732910531015;97939.449190732910531015
0xf1a8a3608868a8de7535105366212ac4f5641db5;11068437055374951925009;11068.437055374951925009
0x2970f86e9c373b11e3bbec11041c903f977ef597;2794731187689642730387;2794.731187689642730387
0x2f63801300cf39e311794c7b25385b1d187a06bf;2408937320461345617451;2408.937320461345617451
0xf173d6f793aee8e94a1640fffd0b9563e0cfa4f0;61340263469897475691090;61340.26346989747569109
0xf2db9d5c476eb460a990987a486b19332ee585a5;229990000000000000000;229.99
0x625950595ca62a799a3a056a877fa94cd8faff80;396746636799274920499975;396746.636799274920499975
0xa4a88a143c14cff495655bde7fba848849cf800b;999311045008111243;0.999311045008111243
0xd07aff6c80a47217741934cb8079cdab1bab74b8;50000000000000000000;50
0xc2f0f9492da4658391a4ae95ce73d17a88164677;11881798534044343800553;11881.798534044343800553
0xf8dd31189ceb13ab77785b415a7bc22b160f98e9;149918385482724594798;149.918385482724594798
0xf6188284965343fa067ed4bc8d930386316211e7;277600495900007475810;277.60049590000747581
0xfd03997617299f1f9fe73227760acd9ba8900a24;145374673663716652153;145.374673663716652153
0x989699757e75dfa3f4d626509b4aa6d9408c15b5;2005831448052422480930;2005.83144805242248093
0x92f666ceb98866b62d54b26311201708de39d87f;28188526109541661427173;28188.526109541661427173
0x05066d7f08a7aff41252889fcac93f32acecae2f;500000000000000000;0.5
